DD_TABLE_ALIAS  DD_DVAR_NAME    DD_ATTR_OPTS    
ADC_LANGUAGE    	LANGUAGE_ID     	K	
PRC_UNNCODE     	FIRM_ID         	O	
PRC_UNNCODE     	RECORD_ID_J     	O	
PRC_UNNCODE     	UNION_CODE      	K	
PRC_W2BOX       	FIRM_ID         	O	
PRC_W2BOX       	RECORD_ID_W     	O	
PRE_DAYTIME     	FIRM_ID         	O	
PRE_DAYTIME     	PR_JOB_NO       	G	
PRE_DAYTIME     	PR_JOB_NO       	L	
PRE_DAYTIME     	PR_TIME_SEQ     	V	
PRE_PAYACCRL    	FIRM_ID         	O	
PRE_PAYACCRL    	RECORD_ID_E     	O	
PRE_PAYCONT     	FIRM_ID         	O	
PRE_PAYCONT     	RECORD_ID_D     	O	
PRE_PAYDDCT     	FIRM_ID         	O	
PRE_PAYDDCT     	RECORD_ID_B     	O	
PRE_PAYEARNG    	BASE_RATE       	G	
PRE_PAYEARNG    	BASE_RATE       	L	
PRE_PAYEARNG    	FIRM_ID         	O	
PRE_PAYEARNG    	PR_JOB_NO       	G	
PRE_PAYEARNG    	PR_JOB_NO       	L	
PRE_PAYEARNG    	RECORD_ID_A     	O	
PRE_PAYROLL     	COMP_CHK_NO     	L	
PRE_PAYROLL     	COMP_CHK_NO     	W	
PRE_PAYROLL     	FIRM_ID         	O	
PRE_PAYTAX      	FIRM_ID         	O	
PRE_PAYTAX      	RECORD_ID_C     	O	
PRM_EMPLCHNG    	FIRM_ID         	O	
PRM_EMPLCMNT    	FIRM_ID         	O	
PRM_EMPLCMNT    	SEQUENCE_NUM    	L	
PRM_EMPLCMNT    	SEQUENCE_NUM    	W	
PRM_EMPLMAST    	ADDR_LINE_2     	L	
PRM_EMPLMAST    	EMPLOYEE_NO     	K	
PRM_EMPLMAST    	FIRM_ID         	O	
PRM_EMPLPAY     	FIRM_ID         	O	
PRS_MAGMED1A    	RECORD_ID_1A    	O	
PRS_MAGMED1B    	RECORD_ID_1B    	O	
PRS_MAGMED1E    	RECORD_ID_1E    	O	
PRS_MAGMED1F    	RECORD_ID_1F    	O	
PRS_MAGMED1I    	RECORD_ID_1I    	O	
PRS_MAGMED1S    	RECORD_ID_1S    	O	
PRS_MAGMED1T    	RECORD_ID_1T    	O	
PRS_MAGMED1W    	RECORD_ID_1W    	O	
PRS_MAGMED2A    	RECORD_ID_2A    	O	
PRS_MAGMED2B    	RECORD_ID_2B    	O	
PRS_MAGMED2E    	RECORD_ID_2E    	O	
PRS_MAGMED2I    	RECORD_ID_2I    	O	
PRS_MAGMED2S    	RECORD_ID_2S    	O	
PRS_MAGMED2T    	RECORD_ID_2T    	O	
PRS_MAGMED2W    	RECORD_ID_2W    	O	
PRS_MAGMED3W    	RECORD_ID_3W    	O	
PRS_PARAMS      	EMPL_NO_LEN     	L	
PRS_PARAMS      	EMPL_NO_LEN     	W	
PRS_PARAMS      	EMPL_OUTPUT     	L	
PRS_PARAMS      	EMPL_OUTPUT     	W	
PRS_PARAMS      	FIRM_ID         	O	
PRS_PARAMS      	MAX_EMPL_NO     	L	
PRS_PARAMS      	MAX_EMPL_NO     	W	
PRS_PARAMS      	PR              	L	
PRS_PARAMS      	PR              	W	
PRS_PARAMS      	SEQUENCE_00     	L	
PRS_PARAMS      	SEQUENCE_00     	W	
PRS_PERIOD      	FIRM_ID         	O	
PRS_PERIOD      	PR              	O	
PRS_PERIOD      	SEQUENCE_01     	O	
PRS_REPORT      	ADDR_LINE_2     	L	
PRS_REPORT      	ADDR_LINE_2     	W	
PRS_REPORT      	FIRM_ID         	O	
PRS_REPORT      	PR              	O	
PRS_REPORT      	SEQUENCE_02     	O	
PRT_EMPLCHCK    	FIRM_ID         	O	
PRT_EMPLCONT    	FIRM_ID         	O	
PRT_EMPLCONT    	RECORD_ID_D     	O	
PRT_EMPLDDCT    	FIRM_ID         	O	
PRT_EMPLDDCT    	RECORD_ID_B     	O	
PRT_EMPLEARN    	FIRM_ID         	O	
PRT_EMPLEARN    	RECORD_ID_A     	O	
PRT_EMPLTAX     	FIRM_ID         	O	
PRT_EMPLTAX     	RECORD_ID_C     	O	
PRT_LABORDST    	FIRM_ID         	O	
PRT_MNTHCHCK    	FIRM_ID         	O	
PRT_UNNHIST     	FIRM_ID         	O	
PRW_CHCKWORK    	FIRM_ID         	O	
PRW_CONTCODE    	FIRM_ID         	O	
PRW_CONTCODE    	RECORD_ID_D     	O	
PRW_DATESORT    	FIRM_ID         	O	
PRW_GLDIST      	FIRM_ID         	O	
PRW_JOBWORK     	FIRM_ID         	O	
PRW_LABORDST    	FIRM_ID         	O	
PRW_TAXCODE     	FIRM_ID         	O	
PRW_TAXCODE     	RECORD_ID_C     	O	
PRW_TAXTABLE    	FIRM_ID         	O	
PRW_TAXTABLE    	RECORD_ID_I     	O	
PRW_TAXYEAR     	FIRM_ID         	O	
PRW_W2REPORT    	FIRM_ID         	O	
PRX_ALTEMPL     	FIRM_ID         	O	
PRX_ALTEMPL     	RECORD_ID_B     	O	
PRX_NAMEEMPL    	FIRM_ID         	O	
PRX_NAMEEMPL    	RECORD_ID_A     	O	
PRX_W2WORK      	FIRM_ID         	O	
PRX_W2WORK      	RECORD_ID_W     	O	
SAM_CUSTOMER    	FIRM_ID         	O	
SAM_CUSTOMER    	YEAR            	W	
SAM_CUSTSHIP    	FIRM_ID         	O	
SAM_CUSTSIC     	FIRM_ID         	O	
SAM_CUSTTERR    	FIRM_ID         	O	
SAM_CUSTTYPE    	FIRM_ID         	O	
SAM_DISTCODE    	FIRM_ID         	O	
SAM_ITEM        	FIRM_ID         	O	
SAM_NONSTOCK    	FIRM_ID         	O	
SAM_SALESPSN    	FIRM_ID         	O	
SAM_TERRITRY    	FIRM_ID         	O	
SAM_VENDOR      	FIRM_ID         	O	
SAM_WAREHSE     	FIRM_ID         	O	
SAS_PARAMS      	FIRM_ID         	O	
SAW_CUSTOM12    	FIRM_ID         	O	
SAW_CUSTOMER    	FIRM_ID         	O	
SAW_CUSTSH12    	FIRM_ID         	O	
SAW_CUSTSHIP    	FIRM_ID         	O	
SAW_CUSTSI12    	FIRM_ID         	O	
SAW_CUSTSIC     	FIRM_ID         	O	
SAW_CUSTTE12    	FIRM_ID         	O	
SAW_CUSTTERR    	FIRM_ID         	O	
SAW_CUSTTY12    	FIRM_ID         	O	
SAW_CUSTTYPE    	FIRM_ID         	O	
SAW_DISTCO12    	FIRM_ID         	O	
SAW_DISTCODE    	FIRM_ID         	O	
SAW_ITEM        	FIRM_ID         	O	
SAW_ITEM12      	FIRM_ID         	O	
SAW_ITEMCU12    	FIRM_ID         	O	
SAW_ITEMCUST    	FIRM_ID         	O	
SAW_NONSTO12    	FIRM_ID         	O	
SAW_NONSTOCK    	FIRM_ID         	O	
SAW_SALESP12    	FIRM_ID         	O	
SAW_SALESPSN    	FIRM_ID         	O	
SAW_TERRIT12    	FIRM_ID         	O	
SAW_TERRITRY    	FIRM_ID         	O	
SAW_VENDOR      	FIRM_ID         	O	
SAW_VENDOR12    	FIRM_ID         	O	
SAW_WAREHS12    	FIRM_ID         	O	
SAW_WAREHSE     	FIRM_ID         	O	
SAX_ITEMCUST    	FIRM_ID         	O	
SFC_OPRTNCOD    	FIRM_ID         	O	
SFC_WOTYPECD    	FIRM_ID         	O	
SFC_WOTYPECD    	RECORD_ID_A     	O	
SFE_TIMEDATE    	FIRM_ID         	O	
SFE_TIMEEMPL    	FIRM_ID         	O	
SFE_TIMEWO      	FIRM_ID         	O	
SFE_WOCOMNT     	FIRM_ID         	O	
SFE_WOCONVRN    	FIRM_ID         	O	
SFE_WOLOTSER    	FIRM_ID         	O	
SFE_WOLSISSU    	FIRM_ID         	O	
SFE_WOMASTR     	FIRM_ID         	O	
SFE_WOMATDTL    	FIRM_ID         	O	
SFE_WOMATHDR    	FIRM_ID         	O	
SFE_WOMATISD    	FIRM_ID         	O	
SFE_WOMATISH    	FIRM_ID         	O	
SFE_WOMATL      	FIRM_ID         	O	
SFE_WOMATL      	RECORD_ID_B     	O	
SFE_WOOPRADJ    	FIRM_ID         	O	
SFE_WOOPRADJ    	RECORD_ID_O     	O	
SFE_WOOPRTN     	FIRM_ID         	O	
SFE_WOOPRTN     	RECORD_ID_A     	O	
SFE_WOSCHDL     	FIRM_ID         	O	
SFE_WOSUBADJ    	FIRM_ID         	O	
SFE_WOSUBADJ    	RECORD_ID_S     	O	
SFE_WOSUBCNT    	FIRM_ID         	O	
SFE_WOSUBCNT    	RECORD_ID_C     	O	
SFE_WOTRANS     	FIRM_ID         	O	
SFE_WOTRANS     	RECORD_ID_A     	O	
SFE_WOTRANS     	RECORD_ID_B     	O	
SFE_WOTRANS     	RECORD_ID_C     	O	
SFE_WOTRANS     	RECORD_ID_D     	O	
SFM_EMPLMAST    	FIRM_ID         	O	
SFM_OPCALNDR    	FIRM_ID         	O	
SFS_NUMBERS     	FIRM_ID         	O	
SFS_NUMBERS     	RECORD_ID_N     	O	
SFS_PARAMS      	FIRM_ID         	O	
SFT_CLSLSTRN    	FIRM_ID         	O	
SFT_CLSLSTRN    	RECORD_ID_M     	O	
SFT_CLSMATTR    	FIRM_ID         	O	
SFT_CLSMATTR    	RECORD_ID_M     	O	
SFT_CLSOPRTR    	FIRM_ID         	O	
SFT_CLSOPRTR    	RECORD_ID_O     	O	
SFT_CLSSUBTR    	FIRM_ID         	O	
SFT_CLSSUBTR    	RECORD_ID_S     	O	
SFT_OPNLSTRN    	FIRM_ID         	O	
SFT_OPNLSTRN    	RECORD_ID_M     	O	
SFT_OPNMATTR    	FIRM_ID         	O	
SFT_OPNMATTR    	RECORD_ID_M     	O	
SFT_OPNOPRTR    	FIRM_ID         	O	
SFT_OPNOPRTR    	RECORD_ID_O     	O	
SFT_OPNSUBTR    	FIRM_ID         	O	
SFT_OPNSUBTR    	RECORD_ID_S     	O	
SFW_ADJXTYPE    	FIRM_ID         	O	
SFW_CLSWOXTY    	FIRM_ID         	O	
SFW_COSTADJT    	FIRM_ID         	O	
SFW_ISSUXTYP    	FIRM_ID         	O	
SFW_LABOREFF    	FIRM_ID         	O	
SFW_PICKLCTN    	FIRM_ID         	O	
SFW_PICKMATL    	FIRM_ID         	O	
SFW_RQMTXWHS    	FIRM_ID         	O	
SFW_TIMESORT    	FIRM_ID         	O	
SFW_VRNCXTYP    	FIRM_ID         	O	
SFW_WOXDATE     	FIRM_ID         	O	
SFX_CUSTWO      	FIRM_ID         	O	
SFX_CUSTWO      	RECORD_ID_B     	O	
SFX_EMPLXREF    	FIRM_ID         	O	
SFX_EMPLXREF    	RECORD_ID_B     	O	
SFX_ITEMWO      	FIRM_ID         	O	
SFX_ITEMWO      	RECORD_ID_C     	O	
SFX_MATLWO      	FIRM_ID         	O	
SFX_MATLWO      	RECORD_ID_E     	O	
SFX_OPRTNWO     	FIRM_ID         	O	
SFX_OPRTNWO     	RECORD_ID_D     	O	
SFX_SUBCNTWO    	FIRM_ID         	O	
SFX_SUBCNTWO    	RECORD_ID_F     	O	
SFX_TYPEWO      	FIRM_ID         	O	
SFX_TYPEWO      	RECORD_ID_A     	O	
SFX_WOSCHDXR    	FIRM_ID         	O	
SFX_WOTRANXR    	FIRM_ID         	O	
